,sector,sentence,1.1,1.2,1.3,1.4,1.5
16,1,"Programmes offered vary from 6 months to 2 years at the certificate level in courses ranging from electrical, mechanical, construction engineering, auto-mechanics, driving, computer hardware, carpentry, furniture making.",0.0,1.0,0.960129235355521,1.0,0.0
17,1,The two institutes of Zorig Chusum provide 2-6 year programmes in the 13 traditional arts and crafts.,0.0,0.0,0.9202584707110419,0.0,0.0
18,1,These institutes generally cater to students or school leavers after Class X with the objective of imparting knowledge skills necessary to make them employable in the labour market.,0.8689336981557113,0.8890541607771839,0.0,0.9445270803885919,0.0
19,1,"Tertiary education in Bhutan comprises of three years of undergraduate studies provided by the Royal University of Bhutan (RUB) through its 10 constituent colleges located in various parts of the country and one private college, the Royal Thimphu College.",0.8506764395511889,0.9599482130066745,0.0,0.9306963575812897,0.0
20,1,"The current total intake of RUB is about 9,000 students.",0.0,0.0,0.0,0.0,0.0
21,1,"Under-graduate degree and diploma programmes include civil, mechanical, computer and electrical engineering, natural resources, language and cultural studies, education, traditional medicine, nursing and health science, business and commerce, sciences, and liberal arts studies.",0.0,0.0,0.9202584707110419,1.0,0.9008631849501185
22,1,"In addition, the Royal Institute of Management provides post-graduate diploma and diploma programmes ranging from 1 to 2 years in management and development, finance and business, ICT, and law.",0.0,1.0,0.0,0.0,0.9504315924750593
23,1,It recently introduced post graduate degree courses in public administration and management.,0.0,0.0,0.0,0.0,1.0
24,1,"The Monastic body reports that there are 7,240 monastic novices in 388 monastic schools and 3 nunneries across Bhutan.",0.0,0.0,0.8774226623665243,0.9828251442542328,0.0
25,1,"This enrolment is significantly lower than the one reported for 2006, which was 9287.",0.0,0.0,0.0,0.0,0.0
26,1,5.1.1	Current Situation,0.0,0.0,0.0,0.0,1.0
27,1,"The Ministry of Education's Annual Education Statistics 2013 reports a net primary enrollment ratio (PP to VI) of 96 percent, net basic education enrollment ratio (PP-X) of 94 percent and adult literacy of 55 percent.",0.0,1.0727890508131757,0.8735434122758049,1.0976281463291644,0.0
28,1,"Evidently, with high priority accorded to the education sector, Bhutan is well on track to achieve the MDGs. In terms of the MDGs, the targets for gross primary enrolment ratios, proportion of pupils starting grade 1 who reach grade 5, and the ratio of girls to boys in primary schools and secondary schools have already been achieved while the other targets are well on track to be achieved.",0.0,1.1608599274708984,0.0,1.0942416100749845,0.0
29,1,"According to BLSS 2012, the general literacy rate has increased from 59.5 percent in 2005 to 63 percent in 2012.",0.0,1.1024408486756077,0.0,0.9125866208857939,0.0
30,1,Literacy is higher in urban areas at 79 percent as compared to 56 percent in rural areas.,0.0,0.9559085709865891,0.0,0.0,0.9098399403790937
31,1,"In terms of gender, literacy is higher among males at 72 percent as compared to 55 percent for females.",0.0,0.9567287287533428,0.0,0.9579589654034738,0.0
32,1,"However, the Gender Parity Index is calculated at 1.02, indicating that on the whole there is no significant gender inequality in the Bhutanese education system.",0.0,0.0,1.0,0.9270174484980549,0.0
33,1,"Both boys and girls have equal opportunities in terms of access, quality of learning process, equality of outcomes and external results.",0.0,1.3725152807483376,0.0,0.9076146759356646,1.0
34,1,5.1.2  Key Challenges,0.0,0.0,0.0,0.0,0.0
35,1,Last mile challenges and disparities at local levels - The Adjusted Net Enrolment Ratio (ANER)29 for primary education is 98.5 percent (2013).,0.0,0.9779542854932946,1.0,0.9813237450808416,0.0
36,1,This indicates that 1.5 percent of primary school going age children are out of school.,0.9112549515007959,1.0,0.0,0.0,0.0
37,1,"This 1.5 percent are assumed to be children in remote and hard to reach areas, children of nomadic communities, children with learning disabilities whose special learning needs are yet to be catered for and children of the urban poor.",0.0,0.9856149494726014,1.0,0.9894373973019037,0.9549199701895468
38,1,"Further, while national statistics indicate good progress in overall enrollment rates, the Bhutan Multiple Indicator Survey 2010 indicates that some disparities in achievements exist between urban and rural areas, Dzongkhags and genders.",0.0,0.969606046805374,0.0,0.8523233555332631,0.9098399403790937
39,1,"According to the Survey, the adjusted Net Primary Attendance Ratio (NAR) for 2010 indicates that Punakha, Chukha, Mongar, Lhuentse, Wangdue and Gasa are the six Dzongkhags that have the lowest adjusted NAR, significantly below the national average of 91.9 percent.",0.0,1.1868909475994092,0.0,0.0,0.0
40,1,"Similarly, the Gender Parity Index (GPI) reveals that Pemagatshel, Trongsa, Haa, Punakha and Mongar have a variance in their GPI scores by more than 0.03 from 1.0, indicating that some inequity exists in terms of gender participation.",0.0,0.0,0.0,0.0,0.0
41,1,"In all of these five Dzongkhags, the participation level of girls in primary education significantly exceeds that of boys.",0.0,1.0785602834094985,1.0,0.9127482892204047,0.0
42,1,"However, these ratios change in favor of male children as students move to higher classes mainly due to higher drop-out rates among female students.",0.8689336981557113,0.9573640308658132,0.0,0.9348944878793539,0.0
43,1,"Addressing the last mile challenge of enrollment, including disparities at local levels and catering to the special needs of children with disabilities will require innovative and cost effective strategies in the delivery of education.",0.0,0.9788905629245097,1.0,0.962521794505586,0.0
44,1,"Relevance and Quality of Education: In spite of the significant progress made with regard to providing access to education, the quality of education is an issue of growing concern to parents and policy makers.",0.0,0.9048107510961669,0.8613757939101525,0.9341949031449586,0.9594649097638293
45,1,"Judging solely by improvements in efficiency indicators such as drop-out rates, repetition rates, completion rates and survival rates, the quality of education has certainly improved over the years, although some of these rates, such as repetition and dropout rates in class IV and VII, are still undesirably high and need further improvement.",0.8689336981557113,0.9354739821794911,0.0,0.9329488862671181,0.0
46,1,"However, what remains of great concern is that an increasing numbers of our students, including graduates from vocational and tertiary institutions, are inadequately prepared to enter the workforce.",0.0,1.0,0.0,1.0,1.0
47,1,"On the other hand Bhutan continues to face an acute shortage of skilled and highly specialized manpower such as doctors, engineers, ICT experts and teachers.",0.0,0.942838926392922,0.0,0.9379303989793456,0.0
48,1,This has resulted in a paradoxical situation of relatively high levels of youth unemployment and a critical skills shortage at the same time.,0.8977710516747006,0.9434400158368363,1.0,0.0,1.0
49,1,"Furthermore, the rapid socio-economic development and transformative changes that have been taking place, both domestically and globally, require higher standards in education at a scale that has never been met or required before.",0.0,0.0,0.0,0.9586737548198372,1.0
50,1,"The fact that most of our students are unable to meet the admission criteria of top tier tertiary education institutions abroad, particularly for professional courses, is but one testament of the poor learning outcomes of our education not being commensurate to the requirements of youth today.",0.939124447443836,0.0,1.0,0.9606046717795493,1.0
51,1,"This calls for building on our strong foundations an education system that is not only free but is of such quality that it provides the knowledge, skills and attitude to allow our people to tap their full potential and succeed.",1.0,0.8614176392104471,0.9627803154639967,0.9051508454021856,0.0
52,1,Given that today the largest section of our population are youth our window of opportunity is small and therefore improving the quality of education is urgent.,0.939124447443836,0.8906570326118981,0.0,0.9155779353956239,0.0
53,1,"Of particular concern in the outcome of education, which is highly relevant to achieving our Plan objective, is weak student performance in the foundational subjects.",0.0,1.0,0.9517913990835133,0.9906618725404208,1.0
54,1,"In all the countries that have succeeded in the economic areas we strive to develop, the competitive advantage of their education system has been a high level of performance in math and science.",0.8506764395511889,0.0,1.0,0.9283479983385936,0.9549199701895468
55,1,"In our case, most students perform poorly in math and science, and have similar weaknesses even in English despite it being the medium of instruction for most subjects at all levels in school and higher education.",0.0,1.0,0.9257925861999532,0.9813237450808416,1.1760142440460826
56,1,"According to Royal Education Council's (REC) research study on the quality of education, the overall trend indicates that there is a big gap between the current and the desired state in the quality of outcomes and processes.",0.0,0.8614176392104471,0.0,0.9199599660198567,1.3864841299424606
57,1,Some of the key deficiencies in the quality of learning outcomes and processes highlighted in the report include:,0.0,0.8614176392104471,0.8735434122758049,0.8614176392104471,1.3864841299424606
58,1,The overall level of performance of students is just above passing grades;,0.0,0.0,1.0,1.3676093387605597,0.0
59,1,Graduates lack basic analytical and communication skills and the attitudes needed as entry level professions;,0.0,0.0,1.0,0.9589409838545654,0.0
60,1,Teaching consists of one way teacher-led chalk-and-talk without being able to get the students to comprehend and demonstrate learning;,0.0,0.0,0.0,0.8762560817417249,0.0
61,1,Assessment in the classroom does not close the loop between what is taught and what students learn;,0.0,0.0,0.0,0.0,0.0
62,1,Low academic and professional standards for entry into teaching profession;,0.0,0.0,0.0,0.9407762421077539,0.0
63,1,"Schools lack quality processes for developing teachers' capacity, the autonomy and instructional resources to initiate academic improvement and the essential physical infrastructure to support learning;",0.0,0.8614176392104471,0.8797295389952645,0.9573937714068105,0.0
64,1,No clear link between the stated national socio-economic goals and the goals of the education system;,0.0,1.0,1.0,0.95134496566537,1.0
65,1,"The supporting systems for schools need a great degree of strengthening in the areas of teacher preparation, curriculum standards and resources and the incentives for quality.",0.0,0.8614176392104471,1.0,0.9359269131770562,0.9098399403790937
66,1,"The report underscored three critical reasons for the persistence of ineffective classroom practices across schools: namely under-prepared teachers, lack of appropriate curricular resources, and poor instructional leadership and in-service training.",0.0,0.0,0.9578478040919349,0.9973319635829773,1.0
67,1,The study recommended a thoughtfully designed and carefully implemented comprehensive reform effort to bridge the gap between the current set of challenges facing our school system and the high aspirations it holds.,0.0,0.0,1.0,0.8857900491288495,0.0
68,1,"Various other studies/reports also suggest that education infrastructure facilities alone are not sufficient to improve education outcomes but adequate, motivated and appropriately qualified teachers play a critical role in ensuring quality education.",0.0,0.8614176392104471,0.8735434122758049,0.9314522826862695,1.0
69,1,"However, our education system continues to be constrained by an acute shortage of teachers and limited capacities.",0.0,0.0,1.0,0.9270174484980549,0.0
70,1,"Teaching, today, is the least preferred profession among graduates, and attracting high performing graduates to join teaching is increasingly a major challenge.",0.939124447443836,1.0,0.0,0.8844767477072497,0.0
71,1,"Some of the reasons for this include lack of incentives, both financial and non-financial incentives, perceived poor career progression and limitations in the recruitment process.",0.0,0.0,1.0,1.0,1.0
72,1,"During the Tenth Plan, initiatives to strengthen human resource policy to provide better career progression for teachers were implemented.",0.0,1.0,0.906583596496833,0.9808413038059398,0.0
73,1,"However, the proposed teacher incentives remains unimplemented due to resource constraints.",0.0,0.0,0.0,0.9565001159375458,0.0
74,1,The TVET and tertiary education systems are also faced with a similar set of challenges on the issue of relevance and quality of education.,0.0,0.8614176392104471,1.0,0.9191290455259657,0.0
75,1,"Furthermore, current projections indicate that about 60,000 students would be completing classes 10 and 12 and entering the labour market over the Eleventh Plan.",0.8689336981557113,0.8890541607771839,0.9517913990835133,0.9445270803885919,0.0
76,1,"If we are to close the ""education to employment"" gap, it is vital to ensure that the TVET and tertiary education institutes have the intake capacity to provide relevant and quality post-secondary education and training to ensure their employability.",0.0,0.8614176392104471,0.0,1.102918364236976,1.0
77,1,"According to REC Report 2008, an independent assessment of the TVET system indicates that the content standards of programmes are not reflective of industry standards or requirements;",0.0,0.0,0.9312672943289488,0.9212409004781331,0.0
78,1,students are inadequately trained upon graduation;,0.0,0.0,0.0,0.0,0.0
79,1,the training institutes are under-resourced and faculty under-qualified;,0.0,0.0,0.0,0.0,0.0
80,1,"and there is a significant ""education to employment gap"" as students do not necessarily follow into the trade for which they have been trained however inadequately.",0.0,0.0,0.0,1.0728131283984166,0.0
81,1,There is a widely shared view on the need for the TVET institutes and colleges of RUB to be consolidated along a single-campus and multi-disciplinary model if we are to ensure relevance and quality in our TVET and tertiary education system.,0.0,0.8614176392104471,1.0,1.0791336705681371,0.0
82,1,"Sustainability: The share of education sector budget to the five year plan outlays has averaged around 11 percent over the last ten five year plans, with allocation increasing from Nu. 9.4 million during the 1st Plan (1961-1966) to Nu. 10.3 billion in the 10th Plan (2008-13), of which Nu. 875 million was for current expenditure and Nu. 9,489 million for capital expenditure in the Tenth Plan.",0.0,0.911801268424493,0.9517913990835133,0.900732616222139,0.0
83,1,The expenditure in the education sector is expected to further increase in coming years particularly with increasing cost of maintenance of past infrastructure investments and additional capital investments to absorb the increasing enrollment pressure at various levels.,0.0,0.9338469829311985,1.0,0.9174839545633842,0.0
84,1,"In addition, with the phasing out of WFP's assistance after 2018, the government will need to take over the school feeding programme.",0.0,0.0,0.9290371111241831,0.9861671295567588,0.0
85,1,The school feeding programme has been one of the important factors contributing to the better enrollment rates.,0.0,0.9392120936107481,0.0,0.0,0.0
86,1,5.1.3  Sector Key Result Areas,0.0,0.867693965862397,0.0,0.867693965862397,0.9549199701895468
87,1,The sector key result areas and key performance indicators for TVET and Education sector are as follows:,0.0,0.867693965862397,0.0,0.9055705589352119,0.9549199701895468
88,1,5.1.4  Strategies,0.0,0.0,0.0,0.0,0.0
89,1,"Any strategy to strengthen our education system and institutions to the level required to bring about the transformation in our socio-economic development process must ensure that we take a comprehensive stock of the state of our entire education system (spanning school, TVET, higher education, and continuing education) as an integrated whole rather than disparate parts (including regular assessment and diagnostics of student performance and identify the root causes of the mismatch between educational outcomes and our developmental needs);",0.9136967069413257,0.9388387759311843,1.0,0.9454507934698277,1.0
90,1,"establish clear quality criteria in terms of the desired outcomes that are responsive to the changing expectations of students and are regularly benchmarked to global standards (such as student outcomes and employment, instructional methods, and organizational dynamism);",0.0,0.8614176392104471,0.9580713084184409,0.9021251966926749,0.0
91,1,understand the capacity gaps in achieving those criteria;,0.0,0.0,0.0,0.9455057747595658,0.0
92,1,"provide a collaborative and highly competent institutional support system that focuses on helping students, teachers and school leaders develop research based innovative strategies of implementation to achieve the desired outcomes and;",0.0,0.0,0.9398647694976323,0.938914035286421,1.0
93,1,disseminate those evidence-based effective strategies throughout the system.,0.0,0.0,1.407730013335979,0.8727111519152682,0.0
94,1,This calls for a sustained systemic strategy rather than disparate interventions to address challenges in isolation.,0.0,0.0,0.0,0.9834243159011864,0.0
95,1,The planning and implementation of such an education strategy certainly requires a longer-term perspective of more than five years.,0.0,1.0,0.0,0.9813237450808416,0.0
96,1,The experience of top performing education systems like in Finland and Singapore suggest a gestation of at least 20 years.,0.0,1.0,1.0,0.9270174484980549,0.0
97,1,"Most importantly, the strategy must be supported with adequate and predictable resources and the necessary institutional and policy support systems.",0.0,0.0,0.913701777635139,1.0655786229074027,0.0
98,1,"Some of the elements of the strategy for improved outcomes of the education sector, relevant to the school, TVET and tertiary education systems, include:",0.0,0.867693965862397,1.0,0.9257631519848372,1.0
99,1,•	Clarifying goals and raising performance standards for schools through shared national education goals that are aligned with the national socio-economic goals;,0.0,1.0,0.0,0.9756098399468024,1.0
100,1,learning standards and quality teaching processes;,0.0,0.8614176392104471,0.0,0.9034617069850064,0.0
101,1,•	Curriculum improvements to deliver educational goals with greater involvement of principals and teachers in curriculum design and communication and training on improved curriculum;,0.0,0.0,0.9517913990835133,0.9906618725404208,0.0
102,1,•	Attracting the best talent into teaching by recruiting the most capable candidates into teaching and preparing them for effective classroom practice;,0.0,0.0,0.0,0.0,0.0
103,1,•	Giving teachers the skills and tools to raise the quality of classroom instruction through continuous professional development and structured teaching-learning resources;,0.0,0.8614176392104471,0.9542245762088784,0.9538058797368157,0.0
104,1,"•	Developing Principals to become Instructional Leaders - through leadership training, professional support and instructional improvement processes;",0.0,0.0,0.8797295389952645,0.9609816630768053,0.0
105,1,"•	Enabling the capacity of schools to focus on learning and teaching through policies to promote autonomy, accountability, incentives and improving the quality of instructional tools and infrastructure facilities to support learning;",0.0,0.8614176392104471,0.9078001850595154,0.9231118945661243,0.0
106,1,"•	Maintain relentless focus on implementation - demonstrate real changes in school, manage change and build institutional capacity to execute reforms;",0.0,0.9200037422075036,0.9253140572062428,0.9084046427122354,0.0
107,1,"•	Ensuring students grasp basic academic concepts, acquire essentials life skills and are fully equipped for college and professional life;",0.0,0.0,0.0,0.9352867216020779,0.0
108,1,•	The possible introduction of a vouchers scheme for meeting the targets for tertiary enrolment that will also encourage private participation in this sector.,0.0,0.867693965862397,0.0,0.867693965862397,0.0
109,1,Targeted intervention programmes: Targeted intervention programmes will be developed to address disparities.,0.0,0.0,0.9202584707110419,1.3487870215864837,0.0
110,1,"The focus will be on Dzongkhags with education indicators below the national average and hard to reach communities, children in remote areas, nomadic communities etc.",0.0,0.9702871032197221,0.0,0.9796911114294855,0.9098399403790937
111,1,"Targeted programmes will include activities like additional infrastructure facilities, improved teacher deployment, special incentive packages and in certain situation where cost of service delivery is very high it could include relocation of students to nearby schools with boarding facilities.",0.0,0.0,0.9202584707110419,1.1627812724532414,1.0
112,1,"Rationalization of schools: In pursuit of improving access, past Plans focused on extensive education infrastructure expansion program resulting in 553 schools and 112 Extended Classrooms (ECRs) for about 180,000 school children.",0.0,1.0,0.9360249348972776,0.9549037471177776,0.0
113,1,"While facilitating access and enhancing enrolment, this strategy has led to other challenges.",0.0,0.0,0.0,0.9416937481362455,0.0
114,1,The deployment of teachers continues to be a major issue due to the remote and difficult location of these extremely small schools.,0.0,0.9915969748676065,0.0,0.8695003478126374,1.0
115,1,Due to lack of economies of scale the difficulty of providing appropriate and adequate infrastructure facilities and resources results in multi-grade teaching learning situations which ultimately compromise the overall quality of education.,0.0,0.8614176392104471,0.9782215522274748,1.0394583481617041,0.9723921383407695
116,1,"The Eleventh Plan will focus on rationalization of schools with the objective of ensuring quality learning outcomes, with particular focus on children in remote rural schools.",0.0,0.9240929829565379,0.9517913990835133,0.9307088196052236,1.0
117,1,"The Plan will also ensure sustainability of education service delivery by making efficient and effective use of available resources through the rationalization process keeping in mind the ground realities facing each Dzongkhag, Gewog and school.",0.0,0.8812679775217226,0.9517913990835133,1.0851618483407033,0.0
118,1,The approach would be to downgrade unsustainable primary schools with enrolment of less than 100 students which do not have scope for future increase in enrolment to extended classrooms (ECRs).,1.0,0.0,0.0,1.0,0.0
119,1,"Currently, there are approximately 270 primary schools with enrolment of less than 100 children.",1.0,1.0,0.0,0.0,0.0
120,1,"With rationalization, all the primary schools would be developed to ensure that they are adequately and appropriately staffed and resourced, and the children have access to an appropriate and conducive teaching learning environment.",0.0,1.0,1.0,0.9416937481362455,0.9550688032655397
121,1,"Similarly, the downgraded schools or ECRs would be developed to ensure quality learning for the remaining students, and the additional teachers made available as a result of the rationalization would be redeployed by the Dzongkhag to the schools which face teacher shortage.",0.0,0.8614176392104471,0.0,0.8614176392104471,1.0
122,1,"Professional Development for Teachers: Towards enhancing teacher morale and motivation and improving the quality of the teaching profession, Teacher Human Resource Policies and the In-Service Teacher Education and Training (INSET) Masterplan have been drawn up for implementation.",0.0,0.9307088196052236,0.8613757939101525,1.049546215205402,0.0
123,1,"The Ministry of Education in collaboration with Royal Education Council will focus on promoting innovation, creativity and enterprise in education through implementation of research recommendations.",0.0,0.9108613096591665,0.0,0.9813237450808416,0.0
124,1,"Improved service delivery and private participation: To ensure sustainability, school administration and governance system will be strengthened and private participation actively pursued.",0.0,0.0,1.0,1.2407420612553,0.0
125,1,"Tracking school rankings, teacher outcomes and improving public service delivery will enhanced through Performance Management Systems (PMS).",0.0,0.0,1.0,1.2407420612553,1.0
126,1,Private participation and schemes to encourage self-financed students particularly in tertiary education will be developed.,0.0,0.0,1.0,0.9813237450808416,0.0
127,1,5.1.5  Key Programmes,0.0,0.0,0.9202584707110419,0.0,0.0
128,1,Some of the key programmes for the Eleventh Plan:,0.0,0.0,0.9360249348972776,0.0,0.0
129,1,Education,0.0,0.0,0.0,0.9813237450808416,0.0
130,1,i)	Construction of new schools based on need to increase space especially at the secondary levels;,0.0,0.9577811258490195,1.0,0.9781011253631373,0.0
131,1,"ii)	Provision of minimum standard facilities, wherever required, to ensure a positive environment for teaching-learning process.",0.0,0.0,0.0,1.1524979630839103,0.9550688032655397
132,1,"These include facilities such as science labs, libraries, games and sports facilities, computers, ICT infrastructure, etc ;",0.0,0.0,0.0,0.9538323619151454,0.0
133,1,"iii)	Consolidation of schools through provision of additional facilities such as hostels, kitchen and store, warden/matron quarters, toilet facilities, water supply, dining hall, etc.",0.0,0.0,0.9514881485601245,0.9538323619151454,0.0
134,1,in nearby schools and rationalizing smaller schools;,0.0,0.0,0.0,0.0,0.0
135,1,iv)	Provision of staff quarters/allowances especially in remote and rural areas to make rural posting attractive and improve quality of education in the remote locations;,0.0,0.8614176392104471,0.0,0.9213706921456444,0.9098399403790937
136,1,v)	Addressing gender gaps at higher secondary level through provision of gender responsive facilities such as hostels and hostel toilets for girls' toilets and housing for female teachers;,0.0,0.9780205739996823,0.9384929315266124,0.9618950992766577,0.0
137,1,"vi)	Strengthening curriculum research and development and finding mechanisms to enhance efficiency, accountability and retain specialized skills;",0.0,0.0,0.0,0.8609479031189357,0.0
138,1,vii)	Enhance capacity of tertiary education to achieve GER at tertiary education of 35 percent by 2017-18;,0.0,0.9559085709865891,0.0,0.9813237450808416,0.0
139,1,viii)	Enhance quality and relevance of tertiary education programmes to meet the needs of individuals as well as the industry and society at large.,0.0,0.9095993825297333,0.9202584707110419,0.9213706921456444,0.0
140,1,"i)	Improve quality of TVET/VTI - infrastructure expansion, program diversification and curriculum improvement in close collaboration with the industries and private sector;",0.0,0.8645558025364221,0.9202584707110419,0.8645558025364221,0.0
141,1,and improving capacity of the instructors.,0.0,0.0,0.0,0.0,0.0
142,1,Programme details are presented in Eleventh Plan Volume II document.,0.0,0.0,0.9360249348972776,1.0,0.0
143,2,Health Sector,0.0,0.867693965862397,0.0,0.867693965862397,0.0
144,2,"All Bhutanese avail free health services from primary to tertiary level health care as a right guaranteed by the Constitution of Bhutan under its Principles of State Policy, Article 9, Section 21, which states that: ""the State shall provide free access to basic public health services in both modern and traditional medicines."" Health is also an important component for happiness and wellbeing.",0.0,0.919896426013349,0.9271864925335209,1.0652454830084004,0.8611243149163014
145,2,"The 2010 GNH Survey reports that health domain contributed 14 percent to GNH, the highest contribution among the nine domains.",0.0,0.9559085709865891,0.8735434122758049,0.0,0.9098399403790937
146,2,"While provision of health care services is the responsibility of the Health Sector, the need to involve other sectors in addressing health issues is equally important.",0.0,1.1155932095792986,0.9201836836904103,1.2256116411156737,1.0
147,2,"Adoption of the ""GNH Policy Screening Tool""31 which has health as one of the variables for policy screening has facilitated in mainstreaming health.",0.0,0.0,0.8923253880097278,1.2030683071611972,0.0
148,2,"In the Eleventh Plan, the Ministry of Health shall strive towards achieving universal health coverage by focusing on providing improved and equitable access to quality health care services.",0.0,0.8614176392104471,0.9573250275913079,1.1530145683190085,0.0
149,2,Continued efforts shall be made in achieving goals and targets beyond MDGs. Investments will also be made in working towards fulfilling the global monitoring framework for prevention of non-communicable diseases (NCDs).,0.0,0.0,0.0,0.0,0.0
150,2,5.2.1  Current Situation,0.0,0.0,0.0,0.0,1.0
151,2,Considerable progress has been made in developing the capacity of the health system and it has resulted in significant improvements in health outcomes.,0.0,0.0,1.0,0.8727111519152682,1.0
152,2,"Bhutan is on track to achieve MDG targets related to child mortality, improving maternal health and halting/reversing spread of TB and malaria.",0.0,1.0,0.0,0.0,1.0
153,2,The lack of progress on HIV/AIDS remains a concern.,0.0,0.0,0.0,0.9861671295567588,1.0
154,2,The number of HIV/AIDS detected cases has increased from 38 in 2000 to 321 in 2013.,0.0,0.0,0.8515851723999065,0.9861671295567588,1.0
155,2,Health coverage is estimated at 90 percent.,0.0,0.9559085709865891,1.0,0.0,0.0
156,2,"Currently there are three health facilities for every 10,000 persons.",0.0,0.0,0.0,0.947902588546476,0.0
157,2,"There are 31 hospitals, 14 BHU I, 178 BHU II and 550 outreach clinics providing modern health services.",0.0,0.0,0.0,1.0,0.0
158,2,There is one,0.0,0.0,0.0,0.0,0.0
159,2,Indigenous Hospital and 48 Indigenous Unit providing Sowa Rigpa services.,0.0,0.0,0.0,1.0,0.0
160,2,"The total manpower in the health sector is 4,280, of which 194 are doctors, 736 nurses, 1,543 other category of health workers and 1,807 administrative and support staff.",0.0,0.9186855991083612,0.8797295389952645,0.947300114893776,0.0
161,2,"The enactment of the University of Medical Sciences of Bhutan (UMSB) Act and its establishment in 2012, is a major initiative of the Health Sector towards providing in-country professional medical education and, thereby, addressing the critical shortage of health and allied professionals.",0.8506764395511889,0.867693965862397,0.0,0.9245088554716193,0.9392109523177137
162,2,The government health sector expenditure over the last ten years has averaged Nu. 1.2 billion per annum with annual expenditure growth of 12.5 percent.,0.0,0.9412008456163287,0.9378157515373241,0.867693965862397,0.0
163,2,The government health expenditure as a percentage of GDP stands at 3.23 percent32.,0.0,0.9559085709865891,0.9378157515373241,0.8800689700817376,0.0
164,2,The recurrent expenditure to GDP in the Eleventh Plan is projected to be around 0.56 percent.,0.0,0.9559085709865891,0.9517913990835133,0.0,0.0
165,2,The expenditure in the health sector is expected to increase in the coming years with the introduction of new technologies and services and growing incidence of non-communicable diseases for which the associated costs are much greater than for conventional diseases.,0.0,1.2088298105479527,0.0,0.9735387931724795,0.0
166,2,The Ministry of Health has started tracking national spending and resource flow in health through the National Health Accounts and other thematic studies to ensure sustainability of healthcare financing.,0.0,1.0,0.8735434122758049,1.0,0.0
167,2,5.2.2  Key Challenges,0.0,0.0,0.0,0.0,0.0
168,2,Delivering Quality Health Care - The public expectation for quality health care is viewed against the five-star private hospitals.,0.0,0.8614176392104471,0.9201836836904103,0.9341135040019727,0.0
169,2,"In addition, the easy availability of un-validated information from the net with the ever increasing literate population is forcing the public health system to adapt to the latest medical technologies and medical procedures.",0.0,0.0,1.0,0.9363555759576341,0.0
